lat,lon,crowding_score,crowding_score_norm,min_distance_to_station_km,top_relieved_stations
51.36304347826087,0.0007246376811594901,0.0,0.0,7.1830668712378145,
51.36304347826087,0.008695652173913104,0.0,0.0,7.548470269188601,
51.36304347826087,0.016666666666666774,0.0,0.0,7.9356301477860045,
51.36304347826087,0.024637681159420388,0.0,0.0,8.341517662794315,
51.36304347826087,0.032608695652174,0.0,0.0,8.763531055204268,
51.36304347826087,0.040579710144927617,0.0,0.0,9.199451324269658,
51.36304347826087,0.04855072463768123,0.0,0.0,9.647393490596665,
51.36304347826087,0.0565217391304349,0.0,0.0,10.10575904819452,
51.36304347826087,0.06449275362318851,0.0,0.0,10.573192464619506,
51.36304347826087,0.07246376811594213,0.0,0.0,11.045681204213906,
51.36304347826087,0.08043478260869574,0.0,0.0,11.511228177571205,
51.36304347826087,0.08840579710144936,0.0,0.0,11.984217761189726,
51.36304347826087,0.09637681159420297,0.0,0.0,12.463802658430804,
51.36304347826087,0.10434782608695664,0.0,0.0,12.949250097963896,
51.36304347826087,0.11231884057971026,0.0,0.0,13.439924827756753,
51.36304347826087,0.12028985507246387,0.0,0.0,13.935274679161635,
51.36304347826087,0.12826086956521748,0.0,0.0,14.246389994706384,
51.36304347826087,0.1362318840579711,0.0,0.0,14.277827038106993,
51.36304347826087,0.14420289855072477,0.0,0.0,14.330522754433641,
51.36304347826087,0.15217391304347838,0.0,0.0,14.404243830175867,
51.36304347826087,0.160144927536232,0.0,0.0,14.498669546427212,
51.36304347826087,0.1681159420289856,0.0,0.0,14.61339855321352,
51.36304347826087,0.17608695652173922,0.0,0.0,14.747957019714569,
51.36304347826087,0.18405797101449284,0.0,0.0,14.901807793372335,
51.36304347826087,0.19202898550724645,0.0,0.0,15.074360184992628,
51.36304347826087,0.2,0.0,0.0,15.264980007290964,
51.36739130434783,-0.35,0.0,0.0,11.159624480744581,
51.36739130434783,-0.34202898550724636,0.0,0.0,10.941845585072025,
51.36739130434783,-0.33405797101449275,0.0,0.0,10.427056047034748,
51.36739130434783,-0.3260869565217391,0.0,0.0,9.916398392266363,
51.36739130434783,-0.31811594202898547,0.0,0.0,9.410545293909976,
51.36739130434783,-0.31014492753623185,0.0,0.0,8.910315083502486,
51.36739130434783,-0.30217391304347824,0.0,0.0,8.416710382216854,
51.36739130434783,-0.2942028985507246,0.0,0.0,7.930968360942293,
51.36739130434783,-0.28623188405797095,0.0,0.0,7.454626176648575,
51.36739130434783,-0.27826086956521734,0.0,0.0,6.989605898663803,
51.36739130434783,-0.2702898550724637,0.0,0.0,6.53832369777001,
51.36739130434783,-0.2623188405797101,0.0,0.0,6.103827486116136,
51.36739130434783,-0.2543478260869565,0.0,0.0,5.689963997590847,
51.36739130434783,-0.24637681159420285,0.0,0.0,5.301567482861643,
51.36739130434783,-0.23840579710144924,0.0,0.0,4.9446428056108545,
51.36739130434783,-0.2304347826086956,0.0,0.0,4.626479702357222,
51.36739130434783,-0.22246376811594198,0.0,0.0,4.355580752902094,
51.36739130434783,-0.21449275362318837,0.0,0.0,4.141231734643003,
51.36739130434783,-0.20652173913043473,0.0,0.0,3.9925510908106805,
51.36739130434783,-0.19855072463768111,0.0,0.0,3.9170238073694157,
51.36739130434783,-0.19057971014492747,0.0,0.0,3.9188817501130253,
51.36739130434783,-0.18260869565217386,0.0,0.0,3.9980170340022214,
51.36739130434783,-0.17463768115942024,0.0,0.0,4.150011276912968,
51.36739130434783,-0.1666666666666666,0.0,0.0,4.367263942073307,
51.36739130434783,-0.158695652173913,0.0,0.0,4.64061875249343,
51.36739130434783,-0.15072463768115937,0.0,0.0,4.960810192719433,
51.36739130434783,-0.14275362318840573,0.0,0.0,5.31938721940723,
51.36739130434783,-0.13478260869565212,0.0,0.0,5.709121668684936,
51.36739130434783,-0.1268115942028985,0.0,0.0,6.1240678662932115,
51.36739130434783,-0.11884057971014486,0.0,0.0,6.258274720397136,
51.36739130434783,-0.11086956521739125,0.0,0.0,5.947376089043928,
51.36739130434783,-0.1028985507246376,0.0,0.0,5.673479797859873,
51.36739130434783,-0.09492753623188399,0.0,0.0,5.442175532832005,
51.36739130434783,-0.08695652173913038,0.0,0.0,5.2590861292823705,
51.36739130434783,-0.07898550724637676,0.0,0.0,5.129377174184368,
51.36739130434783,-0.07101449275362309,0.0,0.0,5.057157737858281,
51.36739130434783,-0.06304347826086948,0.0,0.0,5.0448973721487285,
51.36739130434783,-0.055072463768115865,0.0,0.0,5.093029111079877,
51.36739130434783,-0.04710144927536225,0.0,0.0,5.199876197775774,
51.36739130434783,-0.039130434782608636,0.0,0.0,5.361929719809841,
51.36739130434783,-0.031159420289854967,0.0,0.0,5.574377010037511,
51.36739130434783,-0.023188405797101352,0.0,0.0,5.831713181758974,
51.36739130434783,-0.015217391304347738,0.0,0.0,6.1282859788273525,
51.36739130434783,-0.007246376811594124,0.0,0.0,6.458692609196378,
51.36739130434783,0.0007246376811594901,0.0,0.0,6.818015996647457,
51.36739130434783,0.008695652173913104,0.0,0.0,7.201929235508417,
